parte_inclusion_digital,sexo,edad,departamento,ciudad,unidad_educativa,normalista,tecnico,licenciatura,especializacion,maestria,doctorado,otro,experiencia,tiempo_establecimiento,tiempo_establecimiento,area,curso_tecnologia,institucion,tiene_computadora,tipo_computadora,numero_computadoras,tienen_tablets,numero_tablet,origen_computadora,internet_casa,internet_movil,internet_colegio,ultima_semana_internet
Sí,Masculino,48,Chuquisaca,Sucre,JAIME DE ZUDAÑEZ SECUNDARIA,1,0,1,1,0,0,,12,Más de un año,4,"Ciencia, Tecnología y Producción",1,Uso de kuas,1,Computadora de escritorio,1,1,1,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Femenino,42,Tarija,Tarija,SAN ROQUE Tarde,1,0,0,0,0,0,,17,Más de un año,3,Comunidad y Sociedad,1,classroom,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,No,No,Sí
Sí,Femenino,40,Tarija,Tarija,ESTEBAN MIGLIACCI TARDE Tarde,0,0,1,0,0,0,,5,Más de un año,3,Comunidad y Sociedad,0,,1,Computadora de escritorio,2,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Femenino,56,La Paz,El Alto,AYACUCHO TARDE,1,0,0,0,0,0,,31,Más de un año,20,Comunidad y Sociedad,1,Maneja de las kuaas,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,40,Tarija,Tarija,ESTEBAN MIGLIACCI TARDE Tarde,0,0,1,0,0,0,,8,Más de un año,5,"Vida, Tierra y Territorio",0,,1,Computadora portátil,3,1,2,Por cuenta propia,Sí,Sí,No,Sí
Sí,Femenino,46,Tarija,Tarija,ESTEBAN MIGLIACCI TARDE Tarde,0,0,0,0,1,0,,4,Menos de un año,NA,"Ciencia, Tecnología y Producción",0,,1,Computadora portátil,1,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Femenino,38,Tarija,Tarija,ESTEBAN MIGLIACCI TARDE Tarde,0,0,1,0,1,0,,10,Más de un año,5,Comunidad y Sociedad,1,,1,Computadora portátil,1,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Masculino,50,Oruro,Machacamarca,REPUBLICA DE MEXICO,0,1,0,0,0,0,,30,Más de un año,30,"Ciencia, Tecnología y Producción",1,Unefco,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
No,Masculino,36,Tarija,Tarija,LIDIA DE CAMPOS Tarde,1,0,0,0,0,0,,12,Más de un año,5,"Ciencia, Tecnología y Producción",1,"Geogebra, hojas de calculo.",1,Computadora de escritorio,2,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Femenino,56,Beni,Trinidad,OTTO AGUILERA OJEDA Tarde,1,0,1,1,0,0,,34,Más de un año,30,"Ciencia, Tecnología y Producción",1,Utilizacion del Geogebra,1,Computadora portátil,1,0,NA,Por cuenta propia,No,Sí,No,Sí
Sí,Femenino,45,Chuquisaca,Sucre,JAIME DE ZUDAÑEZ SECUNDARIA,1,0,1,0,0,0,,22,Más de un año,7,"Vida, Tierra y Territorio",1,Manejo de las kuass,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Masculino,40,Beni,Trinidad,SAN VICENTE I Tarde,1,0,1,0,0,0,,8,Más de un año,5,Cosmos y Pensamiento,1,Uso de las tic,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,38,Tarija,Tarija,LA PAZ Mañana,0,0,1,0,0,0,,15,Más de un año,13,"Ciencia, Tecnología y Producción",1,Uso de sotwar libre,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,33,Beni,Trinidad,ADHEMAR BRAVO MONASTERIO Mañana,0,0,1,0,0,0,,12,Más de un año,7,Comunidad y Sociedad,0,,1,Computadora portátil,2,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Femenino,33,Beni,Trinidad,ADHEMAR BRAVO MONASTERIO Mañana,1,0,0,1,0,0,,6,Más de un año,3,Comunidad y Sociedad,1,Inclusión digital ,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,33,Oruro,Oruro,JESUS DE NAZARETH,1,0,1,1,0,0,,9,Más de un año,2,"Ciencia, Tecnología y Producción",1,INTERACTUANDO EN EL AULA A TRAVÉS DE LAS TIC,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Femenino,44,Chuquisaca,Sucre,VICTORIA DIEZ (MAÑANA),1,0,1,1,0,0,,20,Más de un año,18,Comunidad y Sociedad,0,,1,Computadora portátil,2,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Femenino,29,Beni,Trinidad,ADHEMAR BRAVO MONASTERIO Mañana,0,0,1,0,0,0,,9,Más de un año,2,Comunidad y Sociedad,1,Como manejar windos,1,Computadora portátil,1,0,NA,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Masculino,49,Beni,Trinidad,ADHEMAR BRAVO MONASTERIO Mañana,1,0,1,0,0,0,,25,Más de un año,8,"Ciencia, Tecnología y Producción",1,Agtic,1,Computadora portátil,1,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Femenino,47,Beni,Trinidad,ADHEMAR BRAVO MONASTERIO Mañana,1,0,1,1,0,0,,11,Más de un año,11,"Vida, Tierra y Territorio",1,Inclusión digital ,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,35,Tarija,Tarija,BOLIVIA 2 Mañana,0,0,1,0,0,0,,10,Más de un año,3,"Ciencia, Tecnología y Producción",0,,1,Computadora de escritorio,1,0,NA,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Femenino,54,Tarija,Tarija,BOLIVIA 2 Mañana,1,0,0,0,0,0,,29,Más de un año,1,"Vida, Tierra y Territorio",1,"se aplico Geogebra,kalzium",1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,49,Tarija,Tarija,TERESA DE CALCUTA Mañana,1,0,1,0,0,0,,22,Más de un año,9,Comunidad y Sociedad,1,,1,Computadora portátil,1,1,1,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Masculino,55,Tarija,Tarija,BOLIVIA 2 Mañana,0,0,1,0,0,0,,25,Más de un año,5,Cosmos y Pensamiento,0,,1,Computadora de escritorio,2,0,NA,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Femenino,57,Tarija,Tarija,TERESA DE CALCUTA Mañana,1,1,1,0,0,0,,30,Más de un año,3,Comunidad y Sociedad,0,,1,Computadora portátil,1,1,1,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Masculino,43,Tarija,Tarija,BOLIVIA 2 Mañana,1,0,0,0,0,0,,14,Más de un año,3,Comunidad y Sociedad,1,"Celeste,LibreOFFICE",1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,33,Tarija,Tarija,TERESA DE CALCUTA Mañana,1,0,1,0,0,0,,10,Más de un año,6,Comunidad y Sociedad,1,Uso y Adecuación de las Quipus,1,Computadora portátil,1,1,1,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,47,Tarija,Tarija,JUAN XXlll Mañana,1,0,0,0,0,0,,22,Más de un año,8,Comunidad y Sociedad,0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,47,Beni,Trinidad,ADHEMAR BRAVO MONASTERIO Mañana,1,0,0,1,0,0,,13,Más de un año,3,"Vida, Tierra y Territorio",1,Material reciclable,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,44,Beni,Trinidad,ADHEMAR BRAVO MONASTERIO Mañana,1,0,1,1,0,0,,11,Más de un año,6,Comunidad y Sociedad,0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Masculino,40,Beni,Trinidad,ADHEMAR BRAVO MONASTERIO Mañana,1,0,1,1,0,0,,10,Más de un año,6,Comunidad y Sociedad,0,,1,Computadora portátil,2,1,2,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,34,Beni,Trinidad,ADHEMAR BRAVO MONASTERIO Mañana,1,0,1,0,0,0,,12,Más de un año,8,"Vida, Tierra y Territorio",1,Inclusión digital,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,49,Cochabamba,Sacaba,ELIODORO VILLAZON,0,0,1,0,0,0,,16,Más de un año,8,Comunidad y Sociedad,1,Sextos,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Femenino,41,Cochabamba,Sacaba,ELIODORO VILLAZON,0,0,1,0,0,0,,12,Más de un año,12,Cosmos y Pensamiento,1,Si,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Femenino,55,Cochabamba,Sacaba,ELIODORO VILLAZON,0,0,1,0,0,0,,17,Más de un año,16,Comunidad y Sociedad,1,Aulas digitales,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,31,Cochabamba,Sacaba,ELIODORO VILLAZON,1,1,1,0,0,0,,7,Más de un año,7,"Vida, Tierra y Territorio",1,Educainnova,1,Computadora portátil,2,0,NA,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Masculino,34,Tarija,Tarija,JOSE MANUEL BELGRANO MAÑANA 4 Mañana,1,0,1,1,0,0,,7,Más de un año,6,Comunidad y Sociedad,0,,1,Computadora portátil,1,1,1,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Femenino,51,Cochabamba,Sacaba,ELIODORO VILLAZON,1,0,1,0,0,0,Dipolomado,19,Más de un año,15,Cosmos y Pensamiento,1,Quinto secundario,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,36,Cochabamba,Sacaba,ELIODORO VILLAZON,1,0,1,0,0,0,,13,Más de un año,6,Comunidad y Sociedad,1,Informática educativa,1,Computadora portátil,1,1,1,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,44,Cochabamba,Sacaba,ELIODORO VILLAZON,0,0,1,0,0,0,,12,Más de un año,10,"Ciencia, Tecnología y Producción",1,Geogebra,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Masculino,50,Chuquisaca,Sucre,MARIA JOSEFA MUJIA,1,0,0,0,0,0,,20,Más de un año,10,"Vida, Tierra y Territorio",0,,1,Computadora portátil,2,1,1,Por cuenta propia,Sí,Sí,No,Sí
Sí,Femenino,42,Cochabamba,Sacaba,ELIODORO VILLAZON,1,0,1,0,0,0,Diplomado,15,Más de un año,10,"Vida, Tierra y Territorio",0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,No
Sí,Femenino,47,Cochabamba,Sacaba,ELIODORO VILLAZON,1,0,1,0,0,0,,18,Más de un año,9,Comunidad y Sociedad,1,3⁰A,1,Computadora de escritorio,1,1,1,Por algún familiar,Sí,Sí,Sí,Sí
Sí,Femenino,35,Cochabamba,Sacaba,JOSE NICOLAS MALDONADO,1,0,1,0,0,0,,7,Más de un año,4,Cosmos y Pensamiento,1,Tecnologias de la informacion,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Masculino,52,Tarija,Tarija,TERECERA ORDEN FRANCISCANA 1 Tarde,1,0,1,0,0,0,,25,Más de un año,2,Cosmos y Pensamiento,0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Masculino,52,Chuquisaca,Sucre,ADEMAR CARVAJAL,1,0,1,1,0,0,,26,Más de un año,7,Cosmos y Pensamiento,1,"Sozi, ",1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,50,Chuquisaca,Sucre,NACIONAL JUNIN SECUNDARIA  (TARDE),1,0,0,0,0,0,,27,Más de un año,4,Comunidad y Sociedad,1,herramientas libres,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,No,No
Sí,Masculino,42,Tarija,Tarija,JUAN XXlll Mañana,1,0,1,0,0,0,,15,Más de un año,5,Cosmos y Pensamiento,1,Inclusión Digital,1,Computadora de escritorio,2,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Femenino,28,Tarija,Tarija,TERECERA ORDEN FRANCISCANA 1 Tarde,1,0,1,1,0,0,,8,Más de un año,4,"Vida, Tierra y Territorio",1,Uso de las Kuaas,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Femenino,34,Tarija,Tarija,CASTELFORT CASTELLANOS Tarde,0,0,1,0,0,0,,8,Más de un año,8,"Ciencia, Tecnología y Producción",0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,42,Tarija,Tarija,SAN JORGE 1 Tarde,1,0,0,0,0,0,,16,Más de un año,4,"Vida, Tierra y Territorio",0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Femenino,47,Oruro,Oruro,PANTALEON DALENCE 1,1,0,1,0,0,0,,24,Más de un año,24,"Vida, Tierra y Territorio",1,Tics en aula,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,41,Tarija,Tarija,TERESA DE CALCUTA Mañana,1,0,1,0,0,0,,16,Más de un año,11,"Ciencia, Tecnología y Producción",1,uso de TIC,1,Computadora portátil,2,1,1,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,56,Tarija,Tarija,OCTAVIO CAMPERO ECHAZU Mañana,0,0,1,1,0,0,,16,Más de un año,6,"Ciencia, Tecnología y Producción",1,FreeMind,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,33,Cochabamba,Sacaba,SACABA DIURNO,1,0,1,0,0,0,,4,Menos de un año,NA,Comunidad y Sociedad,1,Baje tics,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,56,La Paz,La Paz,LA MERCED B,0,0,1,0,0,0,,32,Más de un año,15,"Ciencia, Tecnología y Producción",0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Masculino,35,Tarija,Tarija,TERECERA ORDEN FRANCISCANA 1 Tarde,1,0,1,0,0,0,,11,Más de un año,9,Comunidad y Sociedad,0,,1,Computadora portátil,2,1,1,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Masculino,53,La Paz,La Paz,LA MERCED B,0,0,1,0,0,0,,33,Más de un año,10,"Vida, Tierra y Territorio",0,,1,Computadora portátil,1,1,1,Por cuenta propia,No,Sí,No,Sí
Sí,Femenino,42,La Paz,La Paz,LA MERCED B,1,0,1,0,0,0,,17,Más de un año,13,"Vida, Tierra y Territorio",0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Masculino,58,La Paz,La Paz,LA MERCED B,1,0,1,0,0,0,,40,Más de un año,15,Comunidad y Sociedad,0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Femenino,50,La Paz,El Alto,HUMBERTO PORTOCARRERO TARDE,1,0,1,1,0,0,,18,Más de un año,4,Cosmos y Pensamiento,1,Tic,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Femenino,56,Chuquisaca,Sucre,NACIONAL JUNIN SECUNDARIA  (MAÑANA),1,0,0,0,0,0,,33,Más de un año,29,Cosmos y Pensamiento,1,Talleres,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,51,Tarija,Tarija,JUAN XXlll Mañana,1,1,1,0,0,0,,9,Más de un año,4,"Ciencia, Tecnología y Producción",0,,1,Computadora portátil,2,1,1,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,25,Chuquisaca,Sucre,NACIONAL JUNIN SECUNDARIA  (TARDE),0,0,1,0,0,0,,4,Menos de un año,NA,Comunidad y Sociedad,0,,1,Computadora portátil,1,1,1,Por cuenta propia,Sí,Sí,No,Sí
Sí,Masculino,28,Cochabamba,Sacaba,SACABA DIURNO,1,0,0,0,0,0,,4,Menos de un año,NA,Comunidad y Sociedad,1,OFIMÁTICA BÁSICA PARÁ MAESTROS Y MAESTRAS,1,Computadora portátil,1,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Femenino,44,Chuquisaca,Sucre,NACIONAL JUNIN SECUNDARIA  (TARDE),0,0,1,0,0,0,,20,Más de un año,3,Comunidad y Sociedad,1,Sotware libre,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,No,No
Sí,Femenino,33,La Paz,La Paz,VENEZUELA C,1,0,0,0,0,0,,6,Más de un año,2,Comunidad y Sociedad,0,,1,Computadora de escritorio,1,0,NA,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Femenino,39,La Paz,La Paz,VENEZUELA C,1,0,0,0,0,0,,14,Más de un año,3,Comunidad y Sociedad,1,cursos con Quipus,1,Computadora portátil,2,0,NA,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Masculino,37,Cochabamba,Sacaba,ELIODORO VILLAZON,1,0,1,0,0,0,,12,Más de un año,7,Comunidad y Sociedad,1,Cuarto de secundaria,1,Computadora portátil,1,1,1,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Femenino,29,La Paz,La Paz,VENEZUELA C,1,0,0,0,0,0,,6,Más de un año,3,"Vida, Tierra y Territorio",0,,1,Computadora portátil,1,1,1,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,43,La Paz,La Paz,VENEZUELA C,1,0,0,0,0,0,,17,Más de un año,2,Comunidad y Sociedad,0,,1,Computadora de escritorio,1,0,NA,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Femenino,29,Cochabamba,Sacaba,ELIODORO VILLAZON,1,0,1,0,0,0,,3,Más de un año,2,Comunidad y Sociedad,0,,1,Computadora portátil,1,0,NA,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Masculino,62,Chuquisaca,Sucre,BERNARDO MONTEAGUDO (MAÑANA),1,0,0,0,0,0,,30,Más de un año,16,Comunidad y Sociedad,0,,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,No,No
Sí,Femenino,47,Chuquisaca,Sucre,VICTORIA DIEZ (TARDE),0,0,1,0,0,0,,24,Más de un año,19,"Ciencia, Tecnología y Producción",1,Computación paquetes,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,38,Chuquisaca,Sucre,LA RECOLETA,0,0,1,0,0,0,,15,Más de un año,7,Comunidad y Sociedad,1,Sobre programas ,1,Computadora portátil,2,1,1,Otro,Sí,Sí,Sí,Sí
Sí,Masculino,56,Chuquisaca,Sucre,MANUEL RODRIGUEZ DE QUIROGA A,0,0,1,0,0,0,,13,Más de un año,4,"Vida, Tierra y Territorio",0,,1,Computadora portátil,1,1,2,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,45,Oruro,Oruro,ORURO SECUNDARIA (MAÑANA),1,0,1,0,0,0,,20,Más de un año,12,Comunidad y Sociedad,1,Curso de Unefco,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,45,Chuquisaca,Sucre,JOSEFINA GOYTIA,1,0,1,1,0,0,,11,Más de un año,4,Comunidad y Sociedad,1,,1,Computadora de escritorio,2,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,46,Chuquisaca,Sucre,CARDENAL MAURER,0,0,1,0,0,0,,21,Más de un año,13,Comunidad y Sociedad,1,Uso de las computadoras Kuaas y Classroom,1,Computadora portátil,2,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Masculino,40,Chuquisaca,Sucre,MANUEL RODRIGUEZ DE QUIROGA A,1,0,1,0,0,0,Lic. En comunicación social,17,Más de un año,13,Comunidad y Sociedad,1,Aulastelematicas,1,Computadora portátil,1,0,NA,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Masculino,43,Chuquisaca,Sucre,DOMINGO SAVIO,0,0,1,0,0,0,,20,Más de un año,1,Comunidad y Sociedad,0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,40,Chuquisaca,Sucre,La Palma (D-7)  (MAÑANA),1,0,1,0,0,0,,12,Más de un año,10,"Vida, Tierra y Territorio",0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Masculino,35,Chuquisaca,Sucre,La Palma (D-7)  (MAÑANA),1,0,1,0,0,0,,16,Más de un año,7,Comunidad y Sociedad,0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
No,Masculino,45,Chuquisaca,Sucre,VICTORIA DIEZ (MAÑANA),0,0,1,0,0,0,,10,Más de un año,5,"Vida, Tierra y Territorio",0,,0,,NA,0,NA,Por cuenta propia,No,No,No,No
Sí,Femenino,55,Chuquisaca,Sucre,MANUEL RODRIGUEZ DE QUIROGA A,1,0,0,0,0,0,,33,Más de un año,25,Comunidad y Sociedad,1,Virtual Educa,1,Computadora portátil,1,1,1,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,40,Chuquisaca,Sucre,ADEMAR CARVAJAL,1,0,1,0,0,0,,16,Más de un año,12,Comunidad y Sociedad,1,kuas,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,45,Chuquisaca,Sucre,MANUEL RODRIGUEZ DE QUIROGA A,1,0,1,0,1,0,,10,Más de un año,4,Comunidad y Sociedad,1,Seguridad informática,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,46,Chuquisaca,Yotala,SANTA ROSA D,1,0,1,1,0,0,,16,Más de un año,6,"Vida, Tierra y Territorio",0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,40,Chuquisaca,Sucre,La Palma (D-7)  (MAÑANA),1,0,1,0,0,0,,18,Más de un año,11,"Ciencia, Tecnología y Producción",0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Masculino,28,Chuquisaca,Sucre,La Palma (D-7)  (MAÑANA),1,0,1,0,0,0,,4,Más de un año,1,Comunidad y Sociedad,0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Femenino,55,Chuquisaca,Sucre,ADEMAR CARVAJAL,1,0,0,0,0,0,,29,Más de un año,11,"Vida, Tierra y Territorio",0,,1,Computadora portátil,5,1,2,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,39,La Paz,La Paz,FABRIL 18 DE MAYO II,1,0,1,0,0,0,,11,Más de un año,6,Comunidad y Sociedad,1,El manejo de los Quas,1,Computadora portátil,1,1,1,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,50,Tarija,Tarija,OCTAVIO CAMPERO ECHAZU Mañana,1,0,1,0,0,0,,18,Más de un año,4,Cosmos y Pensamiento,0,,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,54,Chuquisaca,Sucre,ADEMAR CARVAJAL,1,0,1,0,0,0,,10,Más de un año,6,"Vida, Tierra y Territorio",0,,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,No,Sí,Sí
Sí,Femenino,50,Chuquisaca,Sucre,ADEMAR CARVAJAL,0,0,1,0,0,0,,16,Más de un año,5,"Ciencia, Tecnología y Producción",1,Sozi e inkscape,1,Computadora de escritorio,1,1,1,Por cuenta propia,Sí,Sí,No,Sí
Sí,Femenino,55,Chuquisaca,Sucre,ADEMAR CARVAJAL,0,0,1,0,0,0,,32,Más de un año,14,Cosmos y Pensamiento,1,Virtual educa,1,Computadora portátil,1,1,1,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,46,Chuquisaca,Sucre,ADEMAR CARVAJAL,1,0,1,0,0,0,,22,Más de un año,11,"Vida, Tierra y Territorio",1,Diplomado en informatca educativa,1,Computadora portátil,1,1,1,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Femenino,42,Chuquisaca,Sucre,ADEMAR CARVAJAL,1,0,1,0,0,0,,20,Más de un año,13,"Vida, Tierra y Territorio",1,Uso de las kuas ,1,Computadora portátil,2,1,1,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,40,Chuquisaca,Sucre,JOSEFINA GOYTIA,1,0,0,0,0,0,,15,Más de un año,2,Comunidad y Sociedad,1,,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,41,La Paz,La Paz,LA MERCED B,0,0,1,0,0,0,,11,Más de un año,3,Comunidad y Sociedad,1,Manejo de nievas tecnologías,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,56,La Paz,La Paz,LA MERCED B,0,0,1,0,0,0,,26,Más de un año,17,Comunidad y Sociedad,1,Manejo de Kuaas,1,Computadora de escritorio,1,0,NA,Dotada por el ministerio,Sí,No,No,No
Sí,Femenino,34,Chuquisaca,Sucre,ADEMAR CARVAJAL,1,0,1,0,0,0,,10,Más de un año,7,"Ciencia, Tecnología y Producción",0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Masculino,58,Tarija,Tarija,SAN JORGE 1 Tarde,1,0,0,0,0,0,,30,Más de un año,10,"Ciencia, Tecnología y Producción",1,Capacitación por parte de la alcaldia,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Femenino,41,Chuquisaca,Sucre,JOSEFINA GOYTIA,0,0,1,0,0,0,,9,Más de un año,3,"Ciencia, Tecnología y Producción",1,Uso de la TIC ,1,Computadora portátil,1,1,1,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Masculino,59,Chuquisaca,Sucre,ADEMAR CARVAJAL,1,0,1,0,0,0,,33,Más de un año,6,"Ciencia, Tecnología y Producción",1,Dinamicas,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Masculino,38,Chuquisaca,Sucre,NACIONAL JUNIN SECUNDARIA  (MAÑANA),1,0,1,0,1,0,,17,Más de un año,1,"Ciencia, Tecnología y Producción",1,Capacitación site Google ,1,Computadora portátil,2,1,1,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Masculino,64,Chuquisaca,Sucre,ADEMAR CARVAJAL,1,0,0,0,0,0,,37,Más de un año,17,Comunidad y Sociedad,1,Manejo de quipus,1,Computadora de escritorio,1,0,NA,Por cuenta propia,No,Sí,No,No
Sí,Femenino,38,Chuquisaca,Sucre,MARIA JOSEFA MUJIA,1,0,0,0,0,0,,10,Menos de un año,NA,"Vida, Tierra y Territorio",0,,1,Computadora de escritorio,1,0,NA,Por cuenta propia,No,Sí,No,Sí
Sí,Masculino,37,Tarija,Tarija,LA PAZ Mañana,0,0,1,0,0,0,,16,Más de un año,2,"Ciencia, Tecnología y Producción",0,,1,Computadora portátil,1,1,1,Dotada por el ministerio,Sí,Sí,Sí,Sí
